name,annual_gross_gbp,season
Antonio Rüdiger,5200000,2016-17
Dejan Lovren,5200000,2016-17
Harry Kane,5200000,2016-17
Roberto Firmino,5200000,2016-17
Jamie Vardy,5200000,2016-17
Marko Arnautovic,5200000,2016-17
Danny Drinkwater,5200000,2016-17
Hugo Lloris,5200000,2016-17
Pedro,5153000,2016-17
Leroy Sané,4940000,2016-17
Marouane Fellaini,4680000,2016-17
Fraser Forster,4680000,2016-17
Laurent Koscielny,4680000,2016-17
Wilfried Bony,4680000,2016-17
Benjamin Mendy,4680000,2016-17
Jack Wilshere,4680000,2016-17
César Azpilicueta,4680000,2016-17
Shkodran Mustafi,4680000,2016-17
Andy Carroll,4680000,2016-17
Per Mertesacker,4680000,2016-17
Jan Vertonghen,4636000,2016-17
João Mário,4453000,2016-17
Yohan Cabaye,4446000,2016-17
Gerard Deulofeu,4442000,2016-17
Heung-min Son,4420000,2016-17
Antonio Valencia,4420000,2016-17
Grzegorz Krychowiak,4265000,2016-17
Islam Slimani,4160000,2016-17
Adrien Silva,4160000,2016-17
Ilkay Gündogan,4160000,2016-17
Andreas Christensen,4160000,2016-17
Eric Bailly,4160000,2016-17
Erik Lamela,4160000,2016-17
Manolo Gabbiadini,4160000,2016-17
Saido Berahino,4160000,2016-17
Danilo,4160000,2016-17
Serge Aurier,4160000,2016-17
Moussa Sissoko,4160000,2016-17
Michael Carrick,4160000,2016-17
Gary Cahill,4160000,2016-17
Granit Xhaka,4160000,2016-17
Fabian Delph,4160000,2016-17
André Ayew,4160000,2016-17
Kasper Schmeichel,4160000,2016-17
Danny Ings,3900000,2016-17
Lucas Moura,3900000,2016-17
Pablo Zabaleta,3900000,2016-17
Fernando Llorente,3900000,2016-17
Christian Eriksen,3900000,2016-17
Nathaniel Clyne,3900000,2016-17
Victor Moses,3900000,2016-17
Victor Lindelöf,3900000,2016-17
Jesse Lingard,3900000,2016-17
Daley Blind,3900000,2016-17
Yannick Bolasie,3900000,2016-17
Gabriel Jesus,3900000,2016-17
Georginio Wijnaldum,3900000,2016-17
Aymeric Laporte,3640000,2016-17
Asmir Begovic,3640000,2016-17
Davide Zappacosta,3640000,2016-17
Seamus Coleman,3640000,2016-17
Chris Smalling,3640000,2016-17
Leighton Baines,3640000,2016-17
Andre Gray,3640000,2016-17
Idrissa Gueye,3640000,2016-17
Michail Antonio,3640000,2016-17
Kevin Wimmer,3640000,2016-17
Winston Reid,3640000,2016-17
Angelo Ogbonna,3640000,2016-17
Nacho Monreal,3640000,2016-17
Davy Klaassen,3640000,2016-17
Sergio Romero,3640000,2016-17
Charlie Austin,3640000,2016-17
Ashley Williams,3640000,2016-17
Alex Iwobi,3640000,2016-17
Jonny Evans,3380000,2016-17
Sofiane Boufal,3380000,2016-17
Alberto Moreno,3380000,2016-17
Davinson Sánchez,3380000,2016-17
Mame Diouf,3380000,2016-17
Jermain Defoe,3380000,2016-17
Victor Wanyama,3380000,2016-17
Mario Lemina,3380000,2016-17
Troy Deeney,3380000,2016-17
Xherdan Shaqiri,3380000,2016-17
Oriol Romeu,3380000,2016-17
Ederson,3380000,2016-17
Ben Foster,3120000,2016-17
Jordan Pickford,3120000,2016-17
Cenk Tosun,3120000,2016-17
Dusan Tadic,3120000,2016-17
Steven Davis,3120000,2016-17
Salomón Rondón,3120000,2016-17
Shane Long,3120000,2016-17
Ryan Bertrand,3120000,2016-17
Scott Dann,3120000,2016-17
Cheikhou Kouyaté,3120000,2016-17
Kelechi Iheanacho,3120000,2016-17
Loris Karius,3120000,2016-17
Wesley Hoedt,3120000,2016-17
Bruno Martins Indi,3120000,2016-17
Nacer Chadli,3120000,2016-17
Wes Morgan,3120000,2016-17
Eric Dier,3120000,2016-17
Connor Wickham,3120000,2016-17
Kieran Gibbs,3120000,2016-17
Claudio Yacob,3120000,2016-17
Nathan Redmond,3120000,2016-17
Danny Rose,3120000,2016-17
Ben Davies,3120000,2016-17
Joel Matip,3120000,2016-17
Michael Keane,3120000,2016-17
Gareth Barry,3120000,2016-17
Guido Carrillo,3120000,2016-17
André Carrillo,3093000,2016-17
Mousa Dembélé,2860000,2016-17
Dele Alli,2860000,2016-17
Chris Brunt,2860000,2016-17
Bakary Sako,2860000,2016-17
Patrick van Aanholt,2860000,2016-17
Luka Milivojevic,2860000,2016-17
Oumar Niasse,2860000,2016-17
Andros Townsend,2860000,2016-17
Ryan Shawcross,2860000,2016-17
Darren Fletcher,2860000,2016-17
Jake Livermore,2860000,2016-17
Simon Mignolet,2860000,2016-17
Pedro Obiang,2860000,2016-17
Aleksandar Dragovic,2674000,2016-17
Vicente Iborra,2600000,2016-17
Adrián,2600000,2016-17
Matt Phillips,2600000,2016-17
Phil Jones,2600000,2016-17
Francis Coquelin,2600000,2016-17
Mark Noble,2600000,2016-17
Maya Yoshida,2600000,2016-17
James Tomkins,2600000,2016-17
Jeffrey Schlupp,2600000,2016-17
Tom Cleverley,2600000,2016-17
James McCarthy,2600000,2016-17
Demarai Gray,2600000,2016-17
Toby Alderweireld,2600000,2016-17
Craig Dawson,2600000,2016-17
Phil Jagielka,2600000,2016-17
James Morrison,2600000,2016-17
Christian Fuchs,2600000,2016-17
Aaron Mooy,2600000,2016-17
Calum Chambers,2600000,2016-17
Tammy Abraham,2600000,2016-17
Marcos Alonso,2600000,2016-17
Sam Clucas,2600000,2016-17
Lukasz Fabianski,2600000,2016-17
Jordan Ayew,2600000,2016-17
Patrice Evra,2600000,2016-17
David Ospina,2600000,2016-17
Joe Allen,2600000,2016-17
Kurt Zouma,2392000,2016-17
Jesé,2371000,2016-17
Emre Can,2340000,2016-17
James Ward-Prowse,2340000,2016-17
Marc Albrighton,2340000,2016-17
Daryl Janmaat,2340000,2016-17
Mohamed Diamé,2340000,2016-17
Danny Simpson,2340000,2016-17
Sebastian Prödl,2340000,2016-17
Jürgen Locadia,2340000,2016-17
Joshua King,2340000,2016-17
James Tarkowski,2340000,2016-17
Leroy Fer,2340000,2016-17
José Izquierdo,2340000,2016-17
Matteo Darmian,2340000,2016-17
Davy Pröpper,2340000,2016-17
Roberto Pereyra,2340000,2016-17
Federico Fernández,2236000,2016-17
Emerson,2184000,2016-17
Badou Ndiaye,2112000,2016-17
Jérémy Pied,2080000,2016-17
Dwight Gayle,2080000,2016-17
Yohan Benalouane,2080000,2016-17
Étienne Capoue,2080000,2016-17
Michel Vorm,2080000,2016-17
Artur Boruc,2080000,2016-17
Nathan Aké,2080000,2016-17
Kieran Trippier,2080000,2016-17
Andy King,2080000,2016-17
Andrew Robertson,2080000,2016-17
Arthur Masuaku,2080000,2016-17
Joselu,2080000,2016-17
Alex McCarthy,2080000,2016-17
Nampalys Mendy,2080000,2016-17
James McArthur,2080000,2016-17
Wayne Hennessey,2080000,2016-17
Harry Maguire,2080000,2016-17
Ramiro Funes Mori,2080000,2016-17
Harry Arter,2080000,2016-17
Steve Cook,2080000,2016-17
James McClean,2080000,2016-17
Jairo Riedewald,2080000,2016-17
Florian Lejeune,1976000,2016-17
Robert Huth,1950000,2016-17
Jordon Ibe,1950000,2016-17
Erik Pieters,1950000,2016-17
Leon Britton,1950000,2016-17
Wayne Routledge,1872000,2016-17
James Collins,1820000,2016-17
Manuel Lanzini,1820000,2016-17
Laurent Depoitre,1820000,2016-17
Chris Wood,1820000,2016-17
Shinji Okazaki,1820000,2016-17
Mikel Merino,1820000,2016-17
Anthony Knockaert,1820000,2016-17
Ciaran Clark,1820000,2016-17
Joel Ward,1820000,2016-17
Steve Mounié,1820000,2016-17
Jonjo Shelvey,1820000,2016-17
Jesús Gámez,1820000,2016-17
Tom Carroll,1820000,2016-17
Robbie Brady,1820000,2016-17
Chancel Mbemba,1820000,2016-17
Tim Krul,1820000,2016-17
Steven Defour,1820000,2016-17
Dan Gosling,1820000,2016-17
Ruben Loftus-Cheek,1820000,2016-17
Charlie Adam,1820000,2016-17
Jack Cork,1820000,2016-17
Jack Butland,1820000,2016-17
Gareth McAuley,1820000,2016-17
Hal Robson-Kanu,1820000,2016-17
Charlie Daniels,1820000,2016-17
Jeff Hendrick,1820000,2016-17
Lewis Dunk,1820000,2016-17
Andrew Surman,1820000,2016-17
Adam Smith,1820000,2016-17
Mathew Ryan,1820000,2016-17
Tom Heaton,1820000,2016-17
Allan Nyom,1820000,2016-17
Stefano Okaka,1820000,2016-17
Cuco Martina,1820000,2016-17
Heurelho Gomes,1820000,2016-17
Nathaniel Chalobah,1820000,2016-17
Aaron Lennon,1820000,2016-17
Jason Puncheon,1820000,2016-17
Martin Olsson,1690000,2016-17
Nathan Dyer,1664000,2016-17
Ángel Rangel,1664000,2016-17
Ezequiel Schelotto,1664000,2016-17
Matty James,1664000,2016-17
Kyle Naughton,1664000,2016-17
Ashley Westwood,1612000,2016-17
Bruno,1560000,2016-17
Christian Atsu,1560000,2016-17
Mohamed Elneny,1560000,2016-17
Adam Federici,1560000,2016-17
Callum Wilson,1560000,2016-17
Simon Francis,1560000,2016-17
Dale Stephens,1560000,2016-17
Glenn Murray,1560000,2016-17
Leonardo Ulloa,1560000,2016-17
Pascal Groß,1560000,2016-17
Shane Duffy,1560000,2016-17
Jonathan Walters,1560000,2016-17
Phil Bardsley,1560000,2016-17
Willy Caballero,1560000,2016-17
Eduardo dos Reis Carvalho,1560000,2016-17
Pape Souaré,1560000,2016-17
Edimilson Fernandes,1560000,2016-17
Jordan Hugill,1560000,2016-17
Sam Byram,1560000,2016-17
Will Hughes,1560000,2016-17
Aaron Cresswell,1560000,2016-17
José Holebas,1560000,2016-17
Maarten Stekelenburg,1560000,2016-17
DeAndre Yedlin,1560000,2016-17
Alex Pritchard,1560000,2016-17
Danny Williams,1560000,2016-17
Tom Ince,1560000,2016-17
Wilfred Ndidi,1560000,2016-17
Joe Gomez,1560000,2016-17
Ragnar Klavan,1560000,2016-17
Matt Ritchie,1560000,2016-17
Christian Kabasele,1560000,2016-17
Eric Maxim Choupo-Moting,1560000,2016-17
Geoff Cameron,1560000,2016-17
Glen Johnson,1560000,2016-17
Lee Grant,1560000,2016-17
Peter Crouch,1560000,2016-17
Luciano Narsingh,1560000,2016-17
Stephen Ward,1456000,2016-17
Jordon Mutch,1456000,2016-17
Kyle Bartley,1430000,2016-17
Luke Garbutt,1430000,2016-17
Sam Field,1404000,2016-17
Ryan Fraser,1404000,2016-17
Renato Sanches,1337000,2016-17
Boaz Myhill,1326000,2016-17
Mason Holgate,1300000,2016-17
Beram Kayal,1300000,2016-17
Charlie Taylor,1300000,2016-17
Kristoffer Nordfeldt,1300000,2016-17
Miguel Britos,1300000,2016-17
Nikola Vlasic,1300000,2016-17
Richarlison,1300000,2016-17
Rob Holding,1300000,2016-17
Nahki Wells,1300000,2016-17
Julián Speroni,1300000,2016-17
Javier Manquillo,1300000,2016-17
Jacob Murphy,1300000,2016-17
Rob Elliot,1300000,2016-17
Brad Smith,1300000,2016-17
Markus Suttner,1300000,2016-17
Martin Kelly,1300000,2016-17
Elias Kachunga,1300000,2016-17
Ashley Barnes,1300000,2016-17
Steve Sidwell,1300000,2016-17
Harry Winks,1300000,2016-17
Christopher Schindler,1300000,2016-17
Marc Pugh,1300000,2016-17
Alfie Mawson,1300000,2016-17
Kenedy,1300000,2016-17
Ibrahim Afellay,1300000,2016-17
Damien Delaney,1300000,2016-17
Chung-yong Lee,1300000,2016-17
Junior Stanislas,1300000,2016-17
Ádám Bogdán,1248000,2016-17
Tyrone Mings,1196000,2016-17
Scott Arfield,1196000,2016-17
Eldin Jakupovic,1196000,2016-17
Ramadan Sobhi,1196000,2016-17
Jonathan Hogg,1170000,2016-17
Dean Marney,1144000,2016-17
Isaac Hayden,1144000,2016-17
Liam Rosenior,1050000,2016-17
Uwe Hünemeier,1050000,2016-17
Tomer Hemed,1050000,2016-17
Connor Goldson,1050000,2016-17
Niki Mäenpää,1050000,2016-17
Gaëtan Bong,1050000,2016-17
Sam Baldock,1050000,2016-17
Jiri Skalak,1050000,2016-17
Joel Robles,1040000,2016-17
Kyle Walker-Peters,1040000,2016-17
Ben Chilwell,1040000,2016-17
Reece Oxford,1040000,2016-17
Abdoulaye Doucouré,1040000,2016-17
Paulo Gazzaniga,1040000,2016-17
Dominic Solanke,1040000,2016-17
Daniel Amartey,1040000,2016-17
Marvin Zeegelaar,1040000,2016-17
Dominic Calvert-Lewin,1040000,2016-17
Chris Löwe,1040000,2016-17
Scott Malone,1040000,2016-17
Juan Foyth,1040000,2016-17
Jaroslaw Jach,1040000,2016-17
Sean Scannell,1040000,2016-17
Jan Bednarek,1040000,2016-17
Ben Mee,1040000,2016-17
Alexander Sörloth,1040000,2016-17
Erwin Mulder,1040000,2016-17
Lys Mousset,1040000,2016-17
